,13.00,43.00,8.00
236366,3830,3719,2415,2585,3957,3973,3941,3935,3892,3976,576,-0.8752,-0.2538,-0.4258,0.3662,-1.0376,0.1221,13.00,43.00,8.00
236419,3845,3728,2464,2650,3964,3976,3947,3937,3906,3974,578,-0.8761,-0.2545,-0.4272,0.7935,-0.6714,-0.2441,13.00,43.00,4.00
236467,3849,3723,2518,2694,3966,3976,3951,3938,3912,3975,576,-0.8733,-0.2555,-0.4277,0.3662,-0.7324,0.8545,13.00,43.00,4.00
236530,3855,3734,2564,2734,3965,3976,3952,3937,3917,3976,576,-0.8713,-0.2567,-0.4279,0.4272,0.1831,0.3662,13.00,44.00,5.00
236580,3856,3748,2580,2764,3971,3981,3951,3938,3916,3974,577,-0.8724,-0.2554,-0.4272,0.4883,0.8545,0.4272,13.00,44.00,5.00
236642,3859,3763,2591,2767,3969,3978,3953,3937,3917,3979,576,-0.8750,-0.2562,-0.4260,0.2441,0.7935,0.4883,13.00,41.00,6.00
236690,3858,3773,2586,2752,3971,3982,3953,3938,3916,3979,583,-0.8761,-0.2573,-0.4257,0.0610,0.9155,0.5493,13.00,41.00,6.00
236753,3858,3783,2585,2752,3972,3983,3955,3939,3919,3978,576,-0.8729,-0.2598,-0.4257,-0.1831,0.5493,0.8545,14.00,43.00,7.00
236801,3855,3790,2577,2757,3970,3982,3953,3940,3919,3980,579,-0.8728,-0.2584,-0.4257,0.0000,0.4272,0.3662,14.00,43.00,7.00
236864,3854,3792,2551,2759,3969,3981,3952,3938,3916,3979,577,-0.8744,-0.2585,-0.4249,0.1831,1.0986,0.1221,13.00,40.00,8.00
236926,3850,3797,2519,2749,3970,3983,3949,3939,3912,3980,579,-0.8744,-0.2604,-0.4244,0.0000,0.7935,0.3052,14.00,43.00,1.00
236986,3847,3800,2488,2727,3967,3979,3946,3938,3907,3981,578,-0.8763,-0.2612,-0.4231,0.4272,0.7324,-0.2441,14.00,43.00,1.00
237038,3845,3801,2477,2714,3969,3982,3944,3938,3900,3978,580,-0.8779,-0.2592,-0.4236,0.3662,0.5493,-0.1221,14.00,40.00,8.00
237086,3841,3801,2473,2710,3966,3983,3946,3937,3900,3978,577,-0.8755,-0.2589,-0.4221,0.1221,0.5493,0.0000,14.00,40.00,8.00
237149,3842,3802,2441,2692,3965,3985,3943,3935,3901,3978,580,-0.8738,-0.2587,-0.4215,0.0610,0.6714,0.1221,16.00,42.00,6.00
237198,3841,3803,2391,2697,3962,3985,3940,3937,3894,3981,582,-0.8752,-0.2576,-0.4208,0.4272,1.4038,0.0000,16.00,42.00,6.00
237262,3840,3803,2328,2692,3966,3983,3939,3935,3890,3981,575,-0.8768,-0.2581,-0.4199,0.0610,1.0986,0.4272,13.00,40.00,4.00
237311,3837,3805,2316,2691,3959,3985,3938,3930,3890,3981,580,-0.8787,-0.2595,-0.4197,0.1831,0.6714,0.3662,13.00,40.00,4.00
237375,3839,3806,2313,2697,3964,3982,3935,3934,3888,3977,579,-0.8770,-0.2604,-0.4203,0.1221,0.1831,0.2441,14.00,41.00,9.00
237425,3839,3806,2308,2695,3956,3986,3934,3936,3885,3980,578,-0.8761,-0.2610,-0.4196,0.1831,0.0000,0.1831,12.00,40.00,7.00
237473,3839,3806,2310,2693,3963,3982,3936,3935,3885,3978,579,-0.8763,-0.2589,-0.4211,0.2441,0.1831,0.0610,12.00,40.00,7.00
